"","user","artist","track","rating","gender","age","profession","region","importanceOfMusic","ownArtistMusic","likeArtist"
"47076",17695,22,55,49,"1",22,"Full-time student","Midlands","2","2",71
"47077",17695,22,54,77,"1",22,"Full-time student","Midlands","2","2",71
"47078",17695,25,59,81,"1",22,"Full-time student","Midlands","2","3",100
"47102",17698,23,57,55,"0",50,"Employed 30+ hours a week","North","1","2",95
"47103",17698,23,56,72,"0",50,"Employed 30+ hours a week","North","1","2",95
"47116",17701,20,46,29,"1",42,"Employed 8-29 hours per week","Midlands","1","0",32
"47117",17701,20,45,31,"1",42,"Employed 8-29 hours per week","Midlands","1","0",32
"47118",17701,20,44,51,"1",42,"Employed 8-29 hours per week","Midlands","1","0",32
"47141",17705,20,45,35,"1",22,"Employed 30+ hours a week","South","2","0",15
"47142",17705,22,55,27,"1",22,"Employed 30+ hours a week","South","2","0",17
"47143",17705,22,52,25,"1",22,"Employed 30+ hours a week","South","2","0",17
"47144",17705,22,53,51,"1",22,"Employed 30+ hours a week","South","2","0",17
"47145",17705,24,58,38,"1",22,"Employed 30+ hours a week","South","2","0",14
"47153",17706,25,59,10,"1",23,"Temporarily unemployed","North","1","0",17
"47154",17707,20,46,28,"1",24,"Employed 30+ hours a week","North","2","0",16
"47155",17707,20,45,15,"1",24,"Employed 30+ hours a week","North","2","0",16
"47156",17707,22,55,44,"1",24,"Employed 30+ hours a week","North","2","1",49
"47157",17707,22,53,34,"1",24,"Employed 30+ hours a week","North","2","1",49
"47161",17708,22,54,13,"0",23,"Employed 30+ hours a week","North","1","0",71
"47162",17708,22,55,11,"0",23,"Employed 30+ hours a week","North","1","0",71
"47163",17708,22,52,9,"0",23,"Employed 30+ hours a week","North","1","0",71
"47169",17710,20,44,69,"1",27,"Employed 30+ hours a week","South","2","0",46
"47170",17710,20,46,54,"1",27,"Employed 30+ hours a week","South","2","0",46
"47171",17710,24,58,50,"1",27,"Employed 30+ hours a week","South","2","0",23
"47172",17711,20,46,70,"1",41,"Employed 30+ hours a week","South","2","2",70
"47173",17711,20,45,70,"1",41,"Employed 30+ hours a week","South","2","2",70
"47187",17713,21,49,51,"1",25,"Employed 30+ hours a week","South","2","1",48
"47188",17713,21,50,49,"1",25,"Employed 30+ hours a week","South","2","1",48
"47189",17713,21,47,32,"1",25,"Employed 30+ hours a week","South","2","1",48
"47190",17713,21,22,50,"1",25,"Employed 30+ hours a week","South","2","1",48
"47203",17717,20,44,9,"0",31,"Employed 30+ hours a week","South","2","0",50
"47204",17717,20,46,12,"0",31,"Employed 30+ hours a week","South","2","0",50
"47205",17717,20,45,6,"0",31,"Employed 30+ hours a week","South","2","0",50
"47217",17719,25,59,58,"1",21,"Full-time student","North","2","1",32
"47230",17722,23,56,59,"1",39,"Employed 30+ hours a week","North","1","0",30
"47231",17722,23,57,55,"1",39,"Employed 30+ hours a week","North","1","0",30
"47238",17724,20,45,2,"1",24,"Employed 30+ hours a week","South","2","1",81
"47239",17724,20,46,3,"1",24,"Employed 30+ hours a week","South","2","1",81
"47243",17725,20,46,52,"1",23,"Employed 30+ hours a week","Midlands","1","2",79
"47244",17725,20,44,51,"1",23,"Employed 30+ hours a week","Midlands","1","2",79
"47248",17726,21,50,12,"0",18,"Full-time student","South","2","1",83
"47249",17726,21,22,57,"0",18,"Full-time student","South","2","1",83
"47250",17726,21,49,59,"0",18,"Full-time student","South","2","1",83
"47251",17726,25,59,10,"0",18,"Full-time student","South","2","3",83
"47254",17727,22,54,49,"1",37,"Employed 30+ hours a week","Midlands","2","1",55
"47262",17729,20,45,30,"1",26,"Employed 30+ hours a week","Midlands","2","0",7
"47263",17729,22,52,37,"1",26,"Employed 30+ hours a week","Midlands","2","1",52
"47264",17729,22,55,30,"1",26,"Employed 30+ hours a week","Midlands","2","1",52
"47268",17730,22,54,8,"1",21,"Full-time student","South","2","1",47
"47269",17730,22,55,9,"1",21,"Full-time student","South","2","1",47
"47270",17730,22,53,9,"1",21,"Full-time student","South","2","1",47
"47275",17731,22,53,71,"1",22,"Employed 30+ hours a week","South","1","3",100
"47276",17731,22,55,25,"1",22,"Employed 30+ hours a week","South","1","3",100
"47277",17731,22,52,51,"1",22,"Employed 30+ hours a week","South","1","3",100
"47284",17733,22,54,30,"0",47,"Employed 30+ hours a week","South","1","1",45
"47285",17733,22,55,42,"0",47,"Employed 30+ hours a week","South","1","1",45
"47286",17733,22,52,43,"0",47,"Employed 30+ hours a week","South","1","1",45
"47287",17734,20,44,9,"1",21,"Full-time student","South","1","1",65
"47288",17734,20,46,13,"1",21,"Full-time student","South","1","1",65
"47289",17734,20,45,9,"1",21,"Full-time student","South","1","1",65
"47290",17734,22,54,17,"1",21,"Full-time student","South","1","1",69
"47291",17734,22,53,11,"1",21,"Full-time student","South","1","1",69
"47292",17734,23,57,12,"1",21,"Full-time student","South","1","1",70
"47295",17735,22,52,51,"0",21,"Temporarily unemployed","North","2","0",28
"47296",17736,20,46,49,"0",20,"Full-time student","South","1","0",8
"47297",17736,20,44,52,"0",20,"Full-time student","South","1","0",8
"47298",17736,20,45,48,"0",20,"Full-time student","South","1","0",8
"47299",17736,22,55,69,"0",20,"Full-time student","South","1","0",5
"47300",17736,22,53,69,"0",20,"Full-time student","South","1","0",5
"47301",17736,22,54,73,"0",20,"Full-time student","South","1","0",5
"47302",17736,22,52,70,"0",20,"Full-time student","South","1","0",5
"47307",17737,22,55,46,"1",17,"Full-time student","North","2","1",46
"47308",17737,22,54,43,"1",17,"Full-time student","North","2","1",46
"47309",17737,22,53,49,"1",17,"Full-time student","North","2","1",46
"47313",17738,22,53,89,"0",22,"Employed 30+ hours a week","Midlands","2","1",80
"47314",17738,22,52,78,"0",22,"Employed 30+ hours a week","Midlands","2","1",80
"47317",17739,22,52,78,"0",25,"Employed 30+ hours a week","South","2","3",99
"47318",17739,22,53,70,"0",25,"Employed 30+ hours a week","South","2","3",99
"47319",17739,23,56,57,"0",25,"Employed 30+ hours a week","South","2","1",62
"47320",17740,20,44,30,"1",37,"Employed 30+ hours a week","South","1","0",28
"47321",17740,20,45,18,"1",37,"Employed 30+ hours a week","South","1","0",28
"47322",17740,22,54,19,"1",37,"Employed 30+ hours a week","South","1","0",26
"47330",17742,20,46,76,"1",22,"Employed 30+ hours a week","South","2","2",82
"47331",17742,20,45,66,"1",22,"Employed 30+ hours a week","South","2","2",82
"47332",17742,20,44,45,"1",22,"Employed 30+ hours a week","South","2","2",82
"47333",17742,22,53,75,"1",22,"Employed 30+ hours a week","South","2","2",80
"47334",17742,25,59,61,"1",22,"Employed 30+ hours a week","South","2","0",25
"47338",17743,22,55,94,"1",22,"Employed 30+ hours a week","North","2","2",98
"47339",17743,22,52,94,"1",22,"Employed 30+ hours a week","North","2","2",98
"47343",17744,22,54,28,"0",23,"Temporarily unemployed","South","2","0",29
"47346",17745,24,58,89,"1",18,"Full-time student","Midlands","2","1",50
"47347",17746,23,56,54,"1",24,"Employed 30+ hours a week","South","2","1",50
"47363",17750,22,53,37,"0",20,"Full-time student","South","2","1",45
"47364",17750,22,54,43,"0",20,"Full-time student","South","2","1",45
"47369",17751,23,57,56,"1",19,"Full-time student","South","2","1",82
"47372",17752,22,53,40,"0",20,"Full-time student","Midlands","2","0",46
"47373",17752,22,52,39,"0",20,"Full-time student","Midlands","2","0",46
"47377",17753,22,55,51,"0",17,"Full-time student","Midlands","1","1",45
"47378",17753,22,54,51,"0",17,"Full-time student","Midlands","1","1",45
"47379",17753,22,53,47,"0",17,"Full-time student","Midlands","1","1",45
"47407",17758,22,55,46,"0",20,"Full-time student","North","1","0",43
"47408",17758,22,53,48,"0",20,"Full-time student","North","1","0",43
"47426",17761,20,44,36,"1",23,"Full-time student","North","1","2",71
"47427",17761,20,46,12,"1",23,"Full-time student","North","1","2",71
"47456",17766,22,53,91,"1",24,"Employed 8-29 hours per week","North","1","3",83
"47457",17767,20,44,7,"1",19,"Employed 8-29 hours per week","South","1","1",67
"47458",17767,20,45,21,"1",19,"Employed 8-29 hours per week","South","1","1",67
"47459",17767,20,46,5,"1",19,"Employed 8-29 hours per week","South","1","1",67
"47460",17767,24,58,10,"1",19,"Employed 8-29 hours per week","South","1","1",47
"47463",17768,22,52,49,"1",40,"Employed 30+ hours a week","South","1","0",33
"47464",17768,22,53,49,"1",40,"Employed 30+ hours a week","South","1","0",33
"47465",17768,22,54,50,"1",40,"Employed 30+ hours a week","South","1","0",33
"47466",17768,22,55,52,"1",40,"Employed 30+ hours a week","South","1","0",33
"47473",17771,20,45,51,"1",24,"Full-time housewife / househusband","North","2","2",34
"47474",17771,20,46,29,"1",24,"Full-time housewife / househusband","North","2","2",34
"47478",17772,22,52,28,"1",20,"Full-time student","North","1","0",31
"47479",17772,22,55,52,"1",20,"Full-time student","North","1","0",31
"47480",17772,22,53,26,"1",20,"Full-time student","North","1","0",31
"47483",17773,22,54,69,"0",22,"Self-employed","South","1","2",75
"47497",17777,22,52,6,"0",54,"Employed 30+ hours a week","Midlands","2","0",6
"47498",17777,22,55,10,"0",54,"Employed 30+ hours a week","Midlands","2","0",6
"47499",17777,22,53,3,"0",54,"Employed 30+ hours a week","Midlands","2","0",6
"47545",17789,22,54,12,"1",41,"Temporarily unemployed","North","1","1",50
"47548",17790,22,54,52,"1",49,"Retired from full-time employment (30+ hours per week)","North","1","0",50
"47549",17790,22,55,51,"1",49,"Retired from full-time employment (30+ hours per week)","North","1","0",50
"47550",17790,22,52,52,"1",49,"Retired from full-time employment (30+ hours per week)","North","1","0",50
"47561",17793,22,52,29,"0",23,"Employed 8-29 hours per week","South","1","2",31
"47562",17793,22,53,44,"0",23,"Employed 8-29 hours per week","South","1","2",31
"47563",17793,22,54,33,"0",23,"Employed 8-29 hours per week","South","1","2",31
"47602",17800,20,44,48,"1",35,"Employed 30+ hours a week","Midlands","1","0",55
"47657",17812,20,45,25,"0",23,"Employed 8-29 hours per week","South","2","2",68
"47658",17812,20,46,38,"0",23,"Employed 8-29 hours per week","South","2","2",68
"47659",17812,21,48,28,"0",23,"Employed 8-29 hours per week","South","2","2",63
"47660",17812,21,51,68,"0",23,"Employed 8-29 hours per week","South","2","2",63
"47661",17812,21,50,48,"0",23,"Employed 8-29 hours per week","South","2","2",63
"47662",17812,21,49,90,"0",23,"Employed 8-29 hours per week","South","2","2",63
"47663",17812,25,59,42,"0",23,"Employed 8-29 hours per week","South","2","2",63
"47672",17813,25,59,33,"0",24,"Employed 30+ hours a week","South","1","1",51
"47673",17814,20,44,43,"1",43,"Employed 30+ hours a week","North","1","0",53
"47685",17817,20,44,26,"1",36,"Employed 30+ hours a week","North","2","1",20
"47767",17833,20,45,48,"1",54,"Employed 30+ hours a week","South","2","0",47
"47768",17833,22,52,73,"1",54,"Employed 30+ hours a week","South","2","2",57
"47769",17833,22,54,68,"1",54,"Employed 30+ hours a week","South","2","2",57
"47770",17833,22,55,35,"1",54,"Employed 30+ hours a week","South","2","2",57
"47771",17833,24,58,72,"1",54,"Employed 30+ hours a week","South","2","0",45
"47794",17838,22,54,27,"0",41,"Employed 30+ hours a week","South","2","0",26
"47798",17839,24,58,81,"0",40,"Employed 8-29 hours per week","Midlands","2","1",89
"47799",17840,20,44,57,"1",41,"Employed 30+ hours a week","Midlands","1","0",30
"47807",17842,20,45,50,"1",49,"Employed 30+ hours a week","North","1","1",51
"47836",17849,22,54,25,"1",17,"Other","Midlands","1","0",52
"47837",17849,22,55,50,"1",17,"Other","Midlands","1","0",52
"47838",17849,24,58,96,"1",17,"Other","Midlands","1","0",51
"47839",17850,20,46,2,"1",57,"Employed 30+ hours a week","North","2","0",23
"47840",17850,20,44,32,"1",57,"Employed 30+ hours a week","North","2","0",23
"47841",17850,20,45,21,"1",57,"Employed 30+ hours a week","North","2","0",23
"47849",17851,22,53,92,"1",52,"Employed 8-29 hours per week","North","1","3",91
"47850",17851,22,54,96,"1",52,"Employed 8-29 hours per week","North","1","3",91
"47851",17851,22,55,94,"1",52,"Employed 8-29 hours per week","North","1","3",91
"47854",17852,22,53,89,"0",47,"Self-employed","South","1","2",91
"47855",17852,22,52,88,"0",47,"Self-employed","South","1","2",91
"47893",17861,22,55,47,"1",40,"Self-employed","South","1","2",51
"47901",17864,20,45,92,"0",46,"Self-employed","South","1","1",69
"47902",17864,20,44,65,"0",46,"Self-employed","South","1","1",69
"47905",17866,20,46,42,"1",57,"Employed 8-29 hours per week","South","1","0",29
"47906",17866,20,44,61,"1",57,"Employed 8-29 hours per week","South","1","0",29
"47913",17868,22,52,33,"1",54,"Employed 30+ hours a week","Midlands","1","0",10
"47914",17868,22,54,34,"1",54,"Employed 30+ hours a week","Midlands","1","0",10
"47915",17868,22,53,42,"1",54,"Employed 30+ hours a week","Midlands","1","0",10
"47917",17869,20,45,51,"1",33,"Employed 30+ hours a week","South","2","3",99
"47918",17869,20,46,48,"1",33,"Employed 30+ hours a week","South","2","3",99
"47919",17869,22,52,52,"1",33,"Employed 30+ hours a week","South","2","1",72
"47920",17869,22,54,14,"1",33,"Employed 30+ hours a week","South","2","1",72
"47921",17869,22,55,78,"1",33,"Employed 30+ hours a week","South","2","1",72
"47922",17869,23,57,33,"1",33,"Employed 30+ hours a week","South","2","3",99
"47923",17869,23,56,35,"1",33,"Employed 30+ hours a week","South","2","3",99
"47924",17870,20,45,52,"1",36,"Employed 30+ hours a week","South","1","1",53
"47925",17870,20,46,46,"1",36,"Employed 30+ hours a week","South","1","1",53
"47926",17870,20,44,53,"1",36,"Employed 30+ hours a week","South","1","1",53
"47927",17870,22,52,50,"1",36,"Employed 30+ hours a week","South","1","2",60
"47928",17870,22,55,49,"1",36,"Employed 30+ hours a week","South","1","2",60
"47929",17870,22,54,49,"1",36,"Employed 30+ hours a week","South","1","2",60
"47930",17871,22,54,99,"0",40,"Employed 8-29 hours per week","North","2","3",99
"47931",17871,22,55,99,"0",40,"Employed 8-29 hours per week","North","2","3",99
"47932",17871,22,52,100,"0",40,"Employed 8-29 hours per week","North","2","3",99
"47939",17873,22,55,92,"1",53,"Employed 30+ hours a week","South","1","2",92
"47940",17873,22,53,88,"1",53,"Employed 30+ hours a week","South","1","2",92
"47941",17873,22,52,90,"1",53,"Employed 30+ hours a week","South","1","2",92
"47942",17873,22,54,70,"1",53,"Employed 30+ hours a week","South","1","2",92
"47947",17874,22,52,51,"1",49,"Employed 30+ hours a week","South","2","1",53
"47948",17874,22,53,89,"1",49,"Employed 30+ hours a week","South","2","1",53
"47953",17875,22,52,73,"0",45,"Temporarily unemployed","North","2","1",70
"47954",17875,22,53,71,"0",45,"Temporarily unemployed","North","2","1",70
"47955",17875,22,54,69,"0",45,"Temporarily unemployed","North","2","1",70
"47958",17876,22,55,50,"1",58,"Self-employed","South","1","2",48
"47959",17876,22,54,66,"1",58,"Self-employed","South","1","2",48
"47960",17876,22,52,69,"1",58,"Self-employed","South","1","2",48
"47961",17876,23,56,13,"1",58,"Self-employed","South","1","1",45
"47965",17877,22,55,28,"0",52,"Employed 8-29 hours per week","South","1","0",21
"47966",17877,22,54,10,"0",52,"Employed 8-29 hours per week","South","1","0",21
"47967",17877,22,53,53,"0",52,"Employed 8-29 hours per week","South","1","0",21
"47968",17877,22,52,6,"0",52,"Employed 8-29 hours per week","South","1","0",21
"47974",17879,22,54,90,"1",61,"Retired from full-time employment (30+ hours per week)","South","1","2",92
"47975",17879,22,55,90,"1",61,"Retired from full-time employment (30+ hours per week)","South","1","2",92
"47984",17882,22,54,44,"0",39,"Full-time housewife / househusband","South","1","0",32
"47990",17884,22,54,33,"0",41,"Self-employed","Midlands","1","0",45
"47991",17884,22,53,26,"0",41,"Self-employed","Midlands","1","0",45
"47996",17886,20,46,8,"1",47,"Employed 8-29 hours per week","Midlands","2","0",31
"48012",17889,20,45,50,"0",49,"Self-employed","South","2","0",57
"48013",17889,22,55,51,"0",49,"Self-employed","South","2","1",69
"48014",17889,22,52,50,"0",49,"Self-employed","South","2","1",69
"48015",17889,22,54,50,"0",49,"Self-employed","South","2","1",69
"48022",17890,22,53,41,"0",64,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",49
"48023",17890,22,54,62,"0",64,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",49
